coordinate,x,y,overall
0.926,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.927,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.928,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.929,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.93,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.931,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.932,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.933,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.934,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.935,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.936,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.937,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.938,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.939,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.94,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.941,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.942,0.03830714285714286,0.18160714285714286,0.2420327806122449
0.943,0.03830714285714286,0.14866071428571428,0.2420327806122449
0.944,0.03830714285714286,0.14866071428571428,0.2420327806122449
0.945,0.03830714285714286,0.14866071428571428,0.2420327806122449
0.946,0.03830714285714286,0.14866071428571428,0.2420327806122449
0.947,0,0.14866071428571428,0.2420327806122449
0.948,0,0.14866071428571428,0.2420327806122449
0.949,0,0.14866071428571428,0.2420327806122449
0.95,0,0.14866071428571428,0.2420327806122449
0.951,0,0.14866071428571428,0.2420327806122449
0.952,0,0.14866071428571428,0.2420327806122449
0.953,0,0.14866071428571428,0.2420327806122449
0.954,0,0.14866071428571428,0.2420327806122449
0.955,0,0.14866071428571428,0.2420327806122449
0.956,0,0.14866071428571428,0.2420327806122449
0.957,0,0.14866071428571428,0.2420327806122449
0.958,0,0.1034375,0.2420327806122449
0.959,0,0.1034375,0.2420327806122449
0.96,0,0.1034375,0.2420327806122449
0.961,0,0.1034375,0.2420327806122449
0.962,0,0.1034375,0.2420327806122449
0.963,0,0.1034375,0.2420327806122449
0.964,0,0.1034375,0.2420327806122449
0.965,0,0.1034375,0.2420327806122449
0.966,0,0.1034375,0.2420327806122449
0.967,0,0.1034375,0.2420327806122449
0.968,0,0.1034375,0.2420327806122449
0.969,0,0.1034375,0.2420327806122449
0.97,0,0.1034375,0.2420327806122449
0.971,0,0.1034375,0.2420327806122449
0.972,0,0.05715178571428572,0.2420327806122449
0.973,0,0.05715178571428572,0.2420327806122449
0.974,0,0.05715178571428572,0.2420327806122449
0.975,0,0.05715178571428572,0.2420327806122449
0.976,0,0.05715178571428572,0.2420327806122449
0.977,0,0.05715178571428572,0.2420327806122449
0.978,0,0.05715178571428572,0.2420327806122449
0.979,0,0.05715178571428572,0.2420327806122449
0.98,0,0.05715178571428572,0.2420327806122449
0.981,0,0.05715178571428572,0.2420327806122449
0.982,0,0.05715178571428572,0.2420327806122449
0.983,0,0.05715178571428572,0.2420327806122449
0.984,0,0.05715178571428572,0.2420327806122449
0.985,0,0.05715178571428572,0.2420327806122449
0.986,0,0.4466785714285714,0.2420327806122449
0.987,0,0.4466785714285714,0.2420327806122449
0.988,0,0.4466785714285714,0.2420327806122449
0.989,0,0.4466785714285714,0.2420327806122449
0.99,0,0.4466785714285714,0.2420327806122449
0.991,0,0.4466785714285714,0.2420327806122449
0.992,0,0.4466785714285714,0.2420327806122449
0.993,0,0.4466785714285714,0.2420327806122449
0.994,0,0.4466785714285714,0.2420327806122449
0.995,0,0.4466785714285714,0.2420327806122449
0.996,0,0.4466785714285714,0.2420327806122449
0.997,0,0.4466785714285714,0.2420327806122449
0.998,0,0.4466785714285714,0.2420327806122449
0.999,0,0.4466785714285714,0.2420327806122449
